tweet_timestamp,count,sent_-2,sent_-1,sent_0,sent_1,sent_2,emo_A,emo_F,emo_H,emo_S,valence_intensity,fear_intensity,anger_intensity,happiness_intensity,sadness_intensity
2021-01-05,115151.0,4881.0,60571.0,19711.0,29185.0,803.0,31790.0,26293.0,29988.0,7369.0,0.4613200319580472,0.4362381742234115,0.4374800566213038,0.3077176316315086,0.4128489809033422
2021-01-06,106118.0,4626.0,54772.0,17794.0,28137.0,789.0,30788.0,22074.0,28926.0,6536.0,0.4631430577281931,0.4328302926930371,0.4392398179385113,0.3110705158408532,0.4113404888897289
2021-01-07,81534.0,3395.0,42623.0,13683.0,21300.0,533.0,22731.0,17591.0,21833.0,5696.0,0.4620408295925635,0.4375812421811713,0.4393286727009621,0.3110407560036333,0.4150525792920781
2021-01-08,70239.0,3332.3333333333335,37087.0,11241.333333333334,17978.333333333332,600.0,19342.333333333332,15830.333333333334,18578.333333333332,5246.666666666667,0.45976356389649964,0.440468496595336,0.4405753907145742,0.30730028508717305,0.4182956909201537
2021-01-11,83884.0,3629.0,41693.0,13965.0,23902.0,695.0,21464.0,17936.0,24597.0,5922.0,0.4665935577702597,0.4359584426112231,0.4331467383529654,0.3091042749511162,0.4123028587096475
2021-01-12,104236.0,4592.0,53110.0,16999.0,28556.0,979.0,28019.0,22515.0,29535.0,7168.0,0.4648503779884091,0.435491672742623,0.4356122740703764,0.3073226236616942,0.4118269791626668
2021-01-13,91991.0,4037.0,46008.0,14988.0,26083.0,875.0,23537.0,20225.0,26958.0,6283.0,0.4670605494015706,0.4362623300105381,0.4338125360089538,0.3091535258884014,0.4127568022958746
2021-01-14,82349.0,3156.0,39575.0,13941.0,24845.0,832.0,19128.0,18394.0,25677.0,5209.0,0.472255145781974,0.4344743955603601,0.4272569915845852,0.312521791400016,0.4081363586685934
2021-01-15,76134.66666666667,3398.0,38541.666666666664,12605.0,20810.0,780.0,19598.333333333332,17120.333333333332,21590.0,5221.0,0.46415091871285785,0.4382141948391037,0.43658617758456675,0.3087141281821417,0.41531148287667263
2021-01-18,58873.0,2707.0,30528.0,9560.0,15528.0,550.0,15437.0,13543.0,16078.0,4255.0,0.46206398518846,0.4406804647291634,0.4378960474241182,0.3073251065853575,0.4171827832792695
2021-01-19,94658.0,3842.0,46331.0,15938.0,27531.0,1016.0,21948.0,20354.0,28547.0,7871.0,0.4696521160387857,0.4361652475226576,0.4292312958228513,0.311755361406329,0.4157990238543008
2021-01-20,85377.0,3493.0,41371.0,14083.0,25271.0,1159.0,20300.0,16915.0,26430.0,7649.0,0.4717448727409025,0.4314865361865605,0.4294537756070153,0.3153842603980039,0.4144838773908646
2021-01-21,94666.0,3519.0,46636.0,16399.0,27000.0,1112.0,24404.0,19518.0,28112.0,6233.0,0.4703765237783365,0.4314933661504594,0.4310213804322522,0.3093461432827035,0.4093912809245076
2021-01-22,76768.33333333333,3336.0,39404.0,12816.0,20499.0,713.3333333333334,21032.0,16404.333333333332,21212.333333333332,5303.666666666667,0.4636979225359364,0.4348355776978752,0.4369864529111962,0.3068251998681706,0.4136533990921413
2021-01-25,95926.0,3833.0,46417.0,16860.0,28014.0,802.0,24204.0,20300.0,28816.0,5746.0,0.4696054458645157,0.4320646852782354,0.4312778183182834,0.3076547234326496,0.4081416091570587
2021-01-26,95781.0,3698.0,46474.0,16597.0,28082.0,930.0,23500.0,20954.0,29012.0,5718.0,0.4704223489000951,0.433864315469662,0.4303264426138791,0.3089444044225815,0.4081377935081087
2021-01-27,92720.0,3685.0,45753.0,15944.0,26416.0,922.0,22631.0,21094.0,27338.0,5713.0,0.4691602674719557,0.4352032463330505,0.4310505931837756,0.3084463977566792,0.4091733498705825
2021-01-28,89888.0,3294.0,44282.0,15353.0,26083.0,876.0,21297.0,21292.0,26959.0,4987.0,0.4707049439302196,0.4362379739231002,0.4295956523673881,0.3083504027233801,0.4081371262014943
2021-01-29,73953.33333333333,3028.6666666666665,36893.333333333336,12904.0,20375.333333333332,752.0,19100.0,16333.333333333334,21127.333333333332,4488.666666666667,0.4670326710922789,0.4352524021724062,0.43369935068938664,0.30794213821513755,0.41015732022625695
2021-02-01,81875.0,3066.0,39630.0,14511.0,24009.0,659.0,20259.0,17580.0,24668.0,4857.0,0.4715413374045807,0.4316949129771008,0.4288548885496163,0.3081449160305426,0.407336122137401
2021-02-02,86086.0,2820.0,40204.0,15630.0,26663.0,769.0,19806.0,18200.0,27432.0,5018.0,0.4755110935576145,0.4300836024440663,0.4252030876100635,0.3114334502706607,0.405031352368553
