,Date,High,Low,Volume,Diff,DiffChange,Return,Return5,MA1030,MA30100,Break30,Vol20,Label
244,2021-01-14,1370.8599853515625,1357.739990234375,214585100,13.1199951171875,-1.0,-0.3841212579698271,-0.23345973617167798,1.0,1.0,0.0,0.6857352535866077,1
245,2021-01-15,1366.56005859375,1350.56005859375,208832500,16.0,1.0,0.3201076948823462,-0.38581474755331335,1.0,1.0,0.0,0.6742053891252004,1
246,2021-01-19,1378.18994140625,1366.8900146484375,189349800,11.2999267578125,-1.0,0.7687440688993543,-0.12504694807347827,1.0,1.0,0.0,0.6553139033612442,1
247,2021-01-20,1383.550048828125,1368.43994140625,174016600,15.110107421875,-1.0,0.575802861962107,1.5381602505710497,1.0,1.0,1.0,0.6576931978574526,-1
248,2021-01-21,1380.43994140625,1370.4200439453125,183841400,10.0198974609375,-1.0,-0.5015780833410713,0.7748375251910115,1.0,1.0,0.0,0.6213872378692922,-1
249,2021-01-22,1378.1300048828125,1369.010009765625,149083100,9.1199951171875,-1.0,-0.2778708661014592,0.8823240636097601,1.0,1.0,0.0,0.6191101822985929,1
250,2021-01-25,1380.18994140625,1368.9599609375,165435500,11.22998046875,-1.0,0.6535823749313583,1.2176676105089748,1.0,1.0,0.0,0.6222543298103984,-1
251,2021-01-26,1386.93994140625,1373.8199462890625,154710600,13.1199951171875,-1.0,-0.39568948990928987,0.04804651421517481,1.0,1.0,0.0,0.6411128602322429,-1
252,2021-01-27,1371.93994140625,1329.510009765625,266882600,42.429931640625,1.0,-3.054422273213143,-3.5631295623960715,1.0,1.0,0.0,0.9693920416573576,1
253,2021-01-28,1368.239990234375,1334.0899658203125,219892500,34.1500244140625,1.0,1.4777578208706494,-1.6446975262895336,1.0,1.0,0.0,1.0122614780674815,-1
254,2021-01-29,1368.239990234375,1329.530029296875,277637000,38.7099609375,1.0,-0.8275910634104593,-2.186883064763513,1.0,1.0,0.0,1.0349107479724446,1
255,2021-02-01,1355.719970703125,1343.3299560546875,195246900,12.3900146484375,-1.0,0.31694656360684026,-2.5140189421038723,1.0,1.0,0.0,1.00979022609029,1
256,2021-02-02,1362.3499755859375,1347.0699462890625,253091800,15.280029296875,-1.0,0.2787751642908616,-1.853898429579313,1.0,1.0,0.0,1.0002702448727046,-1
257,2021-02-03,1349.77001953125,1335.43994140625,213527200,14.330078125,-1.0,-0.7013079129689341,0.5283556806412351,1.0,1.0,0.0,1.0076533216011252,1
258,2021-02-04,1350.6600341796875,1337.31005859375,216099300,13.3499755859375,-1.0,0.35835702209160497,-0.5805722663823406,1.0,1.0,0.0,0.9621458457421992,1
259,2021-02-05,1355.8199462890625,1344.3900146484375,206493200,11.429931640625,-1.0,0.25218444525687833,0.5018927488732857,1.0,1.0,0.0,0.9162162051750536,1
260,2021-02-08,1354.4300537109375,1345.3199462890625,187721000,9.110107421875,-1.0,0.14469269740285937,0.32932131224333877,-1.0,1.0,0.0,0.9096174693923521,1
261,2021-02-09,1352.2099609375,1347.6800537109375,171991800,4.5299072265625,-1.0,0.12522699371187732,0.17569574474227204,-1.0,1.0,0.0,0.9014164667684601,1
262,2021-02-10,1359.77001953125,1348.8800048828125,172498900,10.8900146484375,-1.0,0.16724831089504316,1.051923036263303,-1.0,1.0,0.0,0.873590775202319,1
263,2021-02-11,1358.9200439453125,1349.5699462890625,146880900,9.35009765625,-1.0,0.16179242194597865,0.8539999989102973,-1.0,1.0,0.0,0.8723924305836428,1
264,2021-02-12,1367.1700439453125,1351.4100341796875,149140300,15.760009765625,1.0,0.7523530503892323,1.3571711246129852,-1.0,1.0,0.0,0.8842172469392653,-1
